Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
11,2025_UPIDC_1077332_1,1,[RENOVATION OF SERVICE ROAD OF PACHRASI MINOR FROM KM. 1.500 TO K.M. 3.500],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2BPGADghXOEyFf03dqB80fA%3D%3D
12,2025_UPIDC_1077480_1,1,[ Repair of Service Road of Rajapur  Dy in patches from km 10.000 to km 11.500],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=STQlqm9HVbIuGHzJJTPYZ3Q%3D%3D
13,2025_UPIDC_1077486_1,1,[Repair of Service Road of Birno Dy in patches from km 30.000 to km 32.000],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6S10PmyszpT1y1WW%2Fp%2FtfA%3D%3D
14,2025_UPIDC_1077457_1,1,[ Patch Repair of Service Road of Mardah Dy between km 8.150 to km 9.150],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sn3lmnxggEMax1TK%2FTqlsSQ%3D%3D
15,2025_UPIDC_1077336_5,1,[Renovation of damaged canal road of Rampur Mainer from KM 9.000 to Km 13.300 in district ballia Lot 05],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",04-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Su84vxSbaNbUWRbY15%2FxA%2Bw%3D%3D
16,2025_UPIDC_1077507_1,1,[Renovation of Service Road of Diliya Minor from Km1.000 to Km 2.000],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwkHwNVCZJ5URhlDwEn8s7g%3D%3D
17,2025_UPIDC_1077492_1,1,[Repair of Service Road of Ghazipur  Dy in patches from km 12.300 to km 13.620],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sokaz7APTJp%2FaJ2GgpRJW0g%3D%3D
18,2025_UPIDC_1077336_7,1,[Renovation of damaged canal road of Kevra Mainer from KM 9.000 to Km 13.300 in district ballia Lot 07],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",04-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SLxh3VUTlhWfQAI5d6%2BFlZw%3D%3D
19,2025_DOLBU_1077823_1,1,[Construction of RCC drain from near Municipal Corporation Colony in Adil Nagar to Devesh Enterprises Kanak Das Marg under Shankarpurwa Ward II.],26-Sep-2025 06:55 PM,Directorate of Local Bodies UP||Lucknow Municipal Corporation,04-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SeVUa3nFdRyM4HAi4nMKqlw%3D%3D
20,2025_UPGWD_1077042_1,1,"[InstallationConstruction of Roof Top Rain Water Harvesting Structures at Govt. ITI, Mauranipur.]",26-Sep-2025 12:00 PM,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Jhansi (Geophysical)",08-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5dpphPMgNJ6%2Bpt%2B4c%2B0AEA%3D%3D
21,2025_UPGWD_1076796_1,2,[  InstallationConstruction of Roof Top Rain Water Harvesting Structures at  Main Building of Dayanand Vaidik College OraiJalaun.],26-Sep-2025 12:00 PM,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Jhansi (Geophysical)",06-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3mRILofH3PPVs%2B%2FMWy6Kzg%3D%3D
22,2025_UPGWD_1077530_1,2,"[ InstallationConstruction of Roof Top Rain Water Harvesting Structures at PM Shri A.D. Rajkiya Kanya Inter College, Gorakhpur]",26-Sep-2025 12:00 PM,"Office of The Director Ground Water Department||Joint Director Allahabad||Executive Eng, GWD Dn-Gorakhpur (Hydrological)",06-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Swy0VSV9X%2BPzY5PFU5vpKtw%3D%3D
23,2025_LDAUP_1077551_1,2,[PRADHIKARAN MUKHYALAYA LALBAGH ME CCTV CAMERA KE APURTI VA ISTHAPNA AWAM 05 YEARS KE ANURCHAN AWAM SANCHALAN KA KARYA.],26-Sep-2025 12:00 PM,Lucknow Development Authority,08-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SiX0JCm%2F0UVgHjrh81um7Ag%3D%3D
24,2025_UPGWD_1077042_1,2,"[InstallationConstruction of Roof Top Rain Water Harvesting Structures at Govt. ITI, Mauranipur.]",26-Sep-2025 12:00 PM,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Jhansi (Geophysical)",08-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5dpphPMgNJ6%2Bpt%2B4c%2B0AEA%3D%3D
25,2025_UPCTL_1077393_1,2,"[Construction of Open Store with Related chain link fencing at 132 KV Sub Station Jagdishpur, Amethi]",25-Sep-2025 05:00 PM,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-2)||Lucknow Cicle||Lucknow Division -II (Neembu Park),24-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=StKU9iq4%2BsQ7zCdOSLr8e4Q%3D%3D
26,2025_UPCTL_1077407_1,2,"[Construction of Open Store with Related chain link fencing at 220 KV Sub Station, Amethi]",25-Sep-2025 05:00 PM,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-2)||Lucknow Cicle||Lucknow Division -II (Neembu Park),24-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S41xlDgPxkJNRZZGeFE%2BxIg%3D%3D
27,2025_UPCTL_1077366_1,2,"[Construction of Tubewell Boring at 132 KV Sub Station Musafirkhana, Amethi]",25-Sep-2025 04:30 PM,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-2)||Lucknow Cicle||Lucknow Division -II (Neembu Park),24-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sh5hlEa9tIxTgG2FfiHTYWA%3D%3D
28,2025_UPCTL_1076312_1,2,[Construction of Open Store at 220 KV GIS Sub Station Ayodhya],25-Sep-2025 04:00 PM,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-2)||Lucknow Cicle||Lucknow Division -II (Neembu Park),24-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SF1R3zqx5apkKgf%2B6IO5Agw%3D%3D
29,2025_SGPGI_1077215_1,2,[Gamma Knife on Turnkey Basis],25-Sep-2025 12:00 PM,Sanjay Gandhi Post Graduate Institute of Medical Sciences Lucknow,17-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SmjQtBaTIJE2B7ojkhMILig%3D%3D
30,2025_UPHDB_1077020_1,2,[Construction Of 2 Nos 350x200 MM Dia Tubewell Upto 210 Meters Below Ground Level And Other Related Works at PMAY Housing site 1344 UNITS Kankaha Mohanlalganj District Lucknow],25-Sep-2025 11:00 AM,U.P. Housing and Development Board||Circle-Electrical Lucknow||ED-01 Lucknow,14-Oct-2025 10:30 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sy6Q5kEmqOFVUzABXQznmRg%3D%3D
31,2025_DOLBU_1077099_1,3,[The new construction work of the road from the outer ring road through plot number - 806 (C) to the CBPG plant by the paver finisher under Sarojini Nagar First Ward.],24-Sep-2025 06:55 PM,Directorate of Local Bodies UP||Lucknow Municipal Corporation,04-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6N9fXQCC4apnzFJ63dpW9w%3D%3D
32,2025_DOLBU_1077117_1,3,[Road improvement work from Krishna Kumar Yadav house to Munawar Bagh via Kali Ji Temple in Mohalla Tapovan Nagar under Sarojini Nagar Ward II.],24-Sep-2025 06:55 PM,Directorate of Local Bodies UP||Lucknow Municipal Corporation,04-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sa04gxmbyyjLm7VyoFBHTCw%3D%3D
33,2025_UDSCL_1077058_1,3,[Upgradation of AI Model and Health Monitoring Software and Provision of Support Services for Implementation of Unmanned AI/IoT-based Smart Enforcement System and Centralized Command Center to Curb Illegal Mineral Transportation across Districts of Ut],24-Sep-2025 05:15 PM,UP Development Systems Corporation Ltd||UPDESCO HQ||UPDESCO HQ,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIz4sAcJLTHJrfE7FLa3Dzg%3D%3D
34,2025_MVVNL_1066285_2,3,[49 H(F)(W)/2025-26],24-Sep-2025 04:40 PM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - FAIZABAD ZONE||S E - Faizabad,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8hXsCKtOedeBDNY80d6S6Q%3D%3D
35,2025_MVVNL_1062475_2,3,[46 H(F)(W)/2025-26],24-Sep-2025 04:40 PM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - FAIZABAD ZONE||S E - Faizabad,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sy1F3FH78HNJbnlsZ04UE5w%3D%3D
36,2025_RVUNL_1076720_1,3,[Routine and Breakdown Maintenance of Fuel Oil Pressurizing Pump],24-Sep-2025 04:00 PM,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqEx1PEUCe8tfOn6Lg7XtlQ%3D%3D
37,2025_DVVNL_1074717_2,3,[EDCK-16/2025-26	],24-Sep-2025 03:30 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,06-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Son6FC8nH4XSR%2FI7JL4Y5Bg%3D%3D
38,2025_UPTCL_1076873_1,3,"[Annual Maintenance and Testing of Nitrogen Fire Protection System Including Supply of Material Installed At 220 KV SS Khair Under ETD I, Aligarh]",24-Sep-2025 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC Aligarh,03-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SbaTXfZIfykjmvj9jiKEh%2Bw%3D%3D
39,2025_DVVNL_1052849_2,3,[25/EDCK/2025-26	],24-Sep-2025 01:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0qNzaDxvAb2rpZb5kXUfsA%3D%3D
40,2025_MVVNL_1073301_2,3,[22/SE/EWC/AYO/2025-26],24-Sep-2025 12:55 PM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - FAIZABAD ZONE||S E - Faizabad,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwOzQzTi785iTI6y2D3qZDg%3D%3D
41,2025_MVVNL_1073296_2,4,[20/SE/EWC/AYO/2025-26],24-Sep-2025 12:45 PM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - FAIZABAD ZONE||S E - Faizabad,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8%2FQ89VBF%2BBROC%2BW5IxXQ8w%3D%3D
42,2025_MVVNL_1072714_2,4,[19/SE/EWC/AYO/2025-26],24-Sep-2025 12:30 PM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - FAIZABAD ZONE||S E - Faizabad,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIycaduz4Grp1wQx2uHKbnw%3D%3D
43,2025_MVVNL_1072712_2,4,[18/SE/EWC/AYO/2025-26],24-Sep-2025 12:20 PM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - FAIZABAD ZONE||S E - Faizabad,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SPk%2F8vSziR2skarcAl64lig%3D%3D
44,2025_MVVNL_1072579_2,4,[17/SE/EWC/AYO/2025-26],24-Sep-2025 12:10 PM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - FAIZABAD ZONE||S E - Faizabad,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Smpau3UImBzu8ibCLw6qJ4A%3D%3D
45,2025_UPTCL_1076769_1,4,[SUPPLY AND CONSTRUCTION WORK OF 01 No 132 KV IIT KANPUR BAY AT 220 KV S/S PANKI UNDER 220 KV S/S DIV PANKI KANPUR],24-Sep-2025 12:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||S.E.  ETC-I  Kanpur||E.E. 220KV S/S Div. Kanpur,16-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sms3NTwT6HfEwICTsTpyxzw%3D%3D
46,2025_MVVNL_1072530_2,4,[09/SE/EWC/AYO/2025-26],24-Sep-2025 12:00 PM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - FAIZABAD ZONE||S E - Faizabad,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwMwP2Ws2WrDZblnMm%2BmxAA%3D%3D
47,2025_MVVNL_1072555_2,4,[12/SE/EWC/AYO/2025-26],24-Sep-2025 12:00 PM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - FAIZABAD ZONE||S E - Faizabad,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SGSD%2B%2FfjBQOgELeT%2Bs31ZRA%3D%3D
48,2025_UPIDC_1076819_1,4,"[EARTH WORK IN SILT CLEARANCE or SCRAPING OF INTERNAL SECTION OF TOD MINOR FROM KM-0.000 TO KM-2.250, BAGHRAYA MINOR FROM KM-000 TO KM-3.100 AND BAN MINOR FROM KM-0.000 TO KM-5.800.]",24-Sep-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",30-Sep-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SUJBYnhDb3xAPnYvmQycqCg%3D%3D
49,2025_UPIDC_1076821_1,4,"[EARTH WORK IN SILT CLEARANCE or SCRAPING OF INTERNAL SECTION OF SALEMPUR MINOR FROM KM.0.000 TO 1.780, MITROL MINOR FROM KM.0.000 TO 6.600 AND NUH MINOR FROM KM.0.000 TO 1.600]",24-Sep-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",30-Sep-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S66EXEv5ESbdyWlzUjBZEqA%3D%3D
50,2025_UPIDC_1076827_1,4,"[EARTH WORK IN SILT CLEARANCE or SCRAPING OF INTERNAL SECTION OF PRATAPPUR MINOR FROM KM.0.000 TO 3.400, FATEHPUR MR. FROM KM. 0.000 TO KM. 3.000 AND TATARPUR MR. FROM KM. 0.000 TO KM. 4.600]",24-Sep-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",30-Sep-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SLTUTSTGOOJd6dTPJ41upUA%3D%3D
51,2025_UPIDC_1076799_1,5,[SILT CLEARANCE AND SCRAPPING WORK IN DY. SITAPUR FROM KM 0.000 TO KM 13.000 AND  MR. PILKHTRA FROM KM0.000 TO KM2.400],24-Sep-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",30-Sep-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sd0aYQbmXL2LCdqKQhW4Obw%3D%3D
52,2025_UPIDC_1076805_1,5,[Silt clearance / scrapping of Firozabad dy. From km. 43.500 to km. 48.880 and Atipur mr. from km. 0.000 to km. 1.60],24-Sep-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",30-Sep-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJhCpyy9cFjH%2FCrNuI8KOFA%3D%3D
53,2025_UPIDC_1076808_1,5,[SILT CLEARANCE OF RAJAWALI MINOR FROM KM.0.00 TO KM.6.480],24-Sep-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",30-Sep-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SGX4iV0w%2B%2FdelHV4DObCqVA%3D%3D
54,2025_UPIDC_1076810_1,5,[SILT CLEARANCE/SCRAPPING OF DY. NUH FROM KM0.000 TO KM24.800],24-Sep-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",30-Sep-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIRiJNYV3qmtl8QGOAmRdbA%3D%3D
55,2025_UPIDC_1076804_1,5,[Silt clearance / scrapping of Dy. Firozabad From km. 0.000 to km. 37.000],24-Sep-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",30-Sep-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5OsvVRyVReM6wAJOMTyifA%3D%3D
56,2025_UPIDC_1076800_1,5,[EARTH WORK IN SILT CLEARANCE or SCRAPING OF INTERNAL SECTION OF SIKTARA DY. FROM KM-0.000 TO KM-24.400],24-Sep-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",30-Sep-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SO5cIpax8X%2FvuqfmC6uSzkg%3D%3D
57,2025_UPIDC_1076811_1,5,[Silt clearance or scrapping of Dy. Pilkhatra From km. 0.000 to km. 34.400],24-Sep-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",30-Sep-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrE7483RLTAzPPiHKMuOc0A%3D%3D
