Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
35,2025_MoRTH_873462_1,[Maintenance Rectification Work under risk and cost for Rehabilitation and up gradation of NH 361 F of Section Kharwandi Navgaon rajuri Ch Km 00 00 to Km 36 900 Two lane lane with paved Shoulder configuration],14-Aug-2025 06:55 PM,Ministry of Road Transport and Highways||P6 Delhi - MoRTH||RO Mumbai - MoRTH||NH Division-Aurangabad - MoRTH,14-Oct-2025 05:30 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SadsIihysCnUwomoV8Zr5cg%3D%3D
36,2025_ESIC_866437_1,[EXPRESSION OF INTEREST (EOI) FOR EMPANELMENT OF HCOs (HOSPITALS/STAND ALONE/DIAGNOSTIC CENTRES) IN AURANGABAD DISTRICT OF BIHAR REGION],27-Jun-2025 03:00 PM,Employees State Insurance Corporation||R.O. Bihar,09-Oct-2025 04:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJUWF%2B%2BP8X1aT%2FO%2FGPauDCA%3D%3D
37,2025_FCI_879389_1,[Comprehensive Annual Maintenance Contract of 40 MT pit shallow pit  pit less type Fully Electronic Computerized Lorry Weighbridge at FSD Aizawl under DO Aizawl],27-Sep-2025 02:00 PM,"Food Corporation of India||Regional Office, NEF,FCI,MFPD||Information Technology Dn,NEF,FCI",06-Oct-2025 02:30 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrmojNmhv8HgvnIJH2Cg0kA%3D%3D
38,2025_DMRC_876812_1,[Property Development  as Temporary Structure at Dwarka Metro Station (Line-9)   Corridor of Delhi Metro Network ],10-Sep-2025 06:00 PM,Delhi Metro Rail Corporation Limited||CE/Property Development - DMRC,13-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SY4y5Gh%2FS6ITInqyDNOkz2A%3D%3D
39,2025_DMRC_872741_1,[Property Development on 9415.75 sqm (FAR) Above Dhansa Bus Stand Metro Station of Line-9.],11-Aug-2025 12:00 PM,Delhi Metro Rail Corporation Limited||ED/Contracts - DMRC,30-Sep-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SG1wCTaBBQhHZQIrt2klzsA%3D%3D
40,2025_IMSRP_872010_1,[Supply of ICU Ventilator With Integrated Metabolic Monitoring /  Automatic Closed Loop Weaning With PAV (Proportional Assist  Ventilation)],05-Aug-2025 06:00 PM,All India Institute of Medical Sciences-Raipur||Administrative Department - AIIMS Raipur,18-Oct-2025 06:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SUkX%2FNjxr2j6zAzyLhbAKwg%3D%3D
41,2025_DST_874749_1,"[Supply, installation and commissioning of Ion Chromatography System]",28-Aug-2025 09:00 AM,Thermax Limited Pune - DST,02-Oct-2025 09:00 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0VD8LA5oN3MJl5qUwQ4Exg%3D%3D
42,2025_DARE_879347_1,[Supply of Scientific Echosounder],26-Sep-2025 05:30 PM,"Department of Agricultural Research and Education||Indian Council of Agricultural Research,DoARE,MoA||Central Institute of Fisheries Technology-Kerala",18-Oct-2025 11:30 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SWrpdU6cSHwCE%2BPX%2BO8B5Xg%3D%3D
43,2025_NITJ_877364_1,[Purchase of Workstation Medium and Workbench for experiment],18-Sep-2025 11:00 AM,Dr.B.R.Ambedkar National Institute of Technology-Jalandhar,09-Oct-2025 11:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Seacfs%2FmokBsVnQrQyN4zZA%3D%3D
44,2025_FCI_878561_1,"[Annual Repairs and Maintenance Contract of Various Electrical / Mechanical Services at FSD Udaipur ,FSD Chanderiya ,FSD Sirohi road and FSD Banswara under Divisional Office Udaipur ,Rajasthan]",22-Sep-2025 04:00 PM,"Food Corporation of India||Regional Office, Rajasthan,FCI,MFPD",06-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SF9XXLPWj0G6sFPOenNEceA%3D%3D
45,2025_DOP_878681_1,[Maintenance and repair including provision of ladies and gents toilet at Purna Post Office under Parbhani Division],23-Sep-2025 01:30 PM,"Department of Posts||Maharashtra Circle,Dept. of Posts||CPMG,Maharashtra Circle,Mumbai,POST||EE (Civil),Postal Civil Division,POST",01-Oct-2025 12:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=STRY9zpilhAFJWo%2BE%2FWrzYw%3D%3D
46,2025_EIL_879485_1,"[PRE TENDER MEETING FOR SUPPLY INSTALLATION OF PRE-FABRICATED RECEPTION BLOCK AT EIL OFFICE COMPLEX, GURGAON.]",29-Sep-2025 10:00 AM,"Engineers India Limited,MoPNG||Head Office-Delhi,EIL,MoPNG",04-Oct-2025 02:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHyH9PfY0gdP7RxHCV4gDSw%3D%3D
47,2023_MoRTH_771865_1,[Construction of Four Lane with paved shoulder of Bhagalpur Kharhara Village (Dhaka More) from Km 0.000 to KM 36.600 (Total length 36.600 Km) of NH-133E in the State of Bihar on EPC mode],15-Sep-2023 05:00 PM,Ministry of Road Transport and Highways,08-Oct-2025 04:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCLUXcCdH%2BzQDSdMcwPsWcA%3D%3D
48,2025_IISER_878873_1,[IISER-K/PurEnq/812/G/DES/25-26],24-Sep-2025 02:00 PM,Indian Institute of Science Education and Research - Kolkata||Administration - IISER - Kolkata,15-Oct-2025 02:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCONc2RAqSLMIZOQo3bpFGw%3D%3D
49,2025_ARCI_878987_1,[OPEN TENDER ENQUIRY FOR EQUIPMENT FOR 32140 AND 4680 CYLINDRICAL CELLS],25-Sep-2025 06:00 PM,International Advanced Research Centre for Powder Metallurgy and New Materials,15-Oct-2025 03:30 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SK6%2FH5q1Z9hp0MkBeJyD9HA%3D%3D
50,2025_NITA_878436_1,[Supply of Laboratory and Scientific Equipment],20-Sep-2025 05:00 PM,National Institute of Technology Agartala||Purchase  Section - NIT Agartala,13-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOUoh7L1cHFSWTaCvbWCkCQ%3D%3D
51,2025_DOP_877628_1,[HIRING OF CONSULTANCY SERVICES FOR DEVELOPMENT/REDEVELOPMENT OF REAL ESTATE OF ],16-Sep-2025 05:30 PM,"Department of Posts||Department of Posts(Dak Bhawan)||Material Management,Dak Bhawan",13-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOq7d75q1DkuK%2B7yqi%2FszpQ%3D%3D
52,2025_ARIES_879324_1,[Construction of RCC retaining wall at Manora Peak Nainital],26-Sep-2025 05:00 PM,Aryabhatta Research Institute of Observational Sciences||Head Office - Manora Peak - Nainital - ARIES||Scientific Research and Development - ARIES,20-Oct-2025 09:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SFW4ef8jUldweYTFQYpYPqQ%3D%3D
53,2025_LPAI_864928_1,"[DESIGN, SUPPLY, INSTALLATION, TESTING , COMMISSIONING OF 750 KWP SOLAR POWER PLANT ,500 KWP Ground Mounted and 250 Kwp car port, INCLUDING 5 YEARS OPERATION AND  MAINTAINANCE AT ICP DERA BABA NANAK DBN.    ]",17-Jun-2025 06:00 PM,Land Ports Authority of India||Head Quarter-New Delhi - LPAI,30-Sep-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCOLeef07f89ObSz60RCpaQ%3D%3D
54,2025_MoRTH_872636_1,[Rehabilitation and up-gradation to 4-lane configuration of Kashipur to Ramnagar road from chainage km 5.735 to km 24.00 of NH-121 (km 64.735 to km 83 New NH-309) (18.265 km) on EPC Mode in state of Uttarakhand under NH(O) Annual Plan 2023-24],09-Aug-2025 02:00 PM,Ministry of Road Transport and Highways||P1 Delhi - MoRTH||RO Dehradun - MoRTH||NH Uttarakhand PWD-Haldwani - MoRTH,14-Oct-2025 02:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SM5tCKiU%2F0YfAS4BqqpPaBw%3D%3D
55,2025_IGCAR_877659_1,"[Providing FRP gutter at PPED building in IGCAR, Kalpakkam.]",16-Sep-2025 02:55 PM,Indira Gandhi Centre for Atomic Research||IGCAR,08-Oct-2025 11:30 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6sLCB8AFsHNmOOigwDdSgw%3D%3D
56,2025_NHPC_866662_1,"[Lot-2a Electro-mechanical works (Except GSU, GIS, XLPE and Switchyard Equipment) of 260 MW (2X130MW) Dulhasti Stage-II H.E Project, Kishtwar District of UT of J and K, India]",10-Jul-2025 05:00 PM,NHPC Limited||Corporate Office-Faridabad-NHPC||Contract-E and M-CO-NHPC,28-Nov-2025 06:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SlP3Qq8gvYaPqkCaFHYKVXA%3D%3D
57,2025_NMPT_863208_1,"[e-tender cum e-auction for allotment of 12,000 sqm (approx) of land on long term lease (30 y) within New Mangalore Port limits near the Desalination Plant for Development, Operation and Management of Hospitality and Tourism infrastructure in Tannirbh]",06-Jun-2025 10:30 AM,New Mangalore Port Trust||Civil Engineering Department-HQ - NMPT,08-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKeYwJzu4W1BMfMcSAWbmrg%3D%3D
58,2025_ITBP_878868_1,[ARM of 11 kva sub Station and external feeder panel equipment],24-Sep-2025 04:30 PM,"DG, Indo-Tibetan Border Police Force||IG, NORTH WESTERN FTR,ITBP||DIG(PROV),FTR HQ,ITBP",14-Oct-2025 12:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SnoynRO9%2F3Ahb2H3eRYNl2A%3D%3D
59,2025_NHIDC_874996_1,[NHIDCL/HQ/WB/AE/LP RR/NH717A/2025],28-Aug-2025 12:30 PM,National Highways and Infrastructure Development Corporation||Corporate Office-New Delhi - NHIDCL,13-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8wlsYQA3RsxIrwo3c3AXjg%3D%3D
60,2025_ARMHA_877982_1,[Provision for resurfacing of Helipad at Bn HQ Nonei of 19 Assam Rifles],18-Sep-2025 10:30 AM,Assam Rifles - MHA,14-Oct-2025 11:30 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8LKG2E7xvdeo8LZP%2FcgsAA%3D%3D
