Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
11,2025_RDPR_287601_36,[RDDDC2526101230-(IMPROVEMENT OF LANE BWO OF TILES FROM HO AB MAJEED WANI TO ONWARDS AT NAIBUGH SHAIRABAD TRAL)],09-Sep-2025 06:55 PM,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Pulwama,04-Oct-2025 06:55 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SR4vSgOzyuujAUniUGshLNg%3D%3D
12,2025_RDPR_289916_24,[P/Work at ashram at Bellena W. No 7 Pyt Jodhpur A Block Ghat (PRIs Grant) 2nd Call],27-Sep-2025 12:00 PM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW DODA,07-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2BtsbzEBHVkBBHRPK3fYb%2Fw%3D%3D
13,2025_PWDJK_289783_5,[Snow Clearence Stage-5],26-Sep-2025 04:00 PM,PWD||Chief Engineer North Kashmir||Baramulla Circle||Pattan Division,13-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLtnvWK4PSkk8LrxuSa9naA%3D%3D
14,2025_RDPR_288889_2,"[Const  of Tile work with  drain from JandK bank Atm Mahore To Tehsil Office Ground Pyt Mahore A under BDC (06) Block Mahore Distt Reasi, for the year2025-26.]",19-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW REASI,30-Sep-2025 06:00 PM,https://jktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9D1ytvhobfxKAUvBPpfirQ%3D%3D
15,2025_PWDJK_289844_3,[Construction of drain from H/O Gulzar Ahmad Shah to Ab. Rashid Shah and others on Doodpathri road (MC Khansahib).],26-Sep-2025 04:00 PM,PWD||Chief Engineer Central Kashmir||Budgam Circle||Budgam Division,07-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkOURuYFVOiQzJg6%2FpyYxkQ%3D%3D
16,2025_RDPR_289604_1,"[C/O Drain from L/O Farooq Ahmad Sheikh towards Budshah Pond,P/H Tujjer B, under ADP/PRI year 2025 -26 Block Tujjar Shareif]",25-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Baramulla,03-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SODmefeRhYlegtcJTJIVLZg%3D%3D
17,2025_RDPR_289085_26,[Constt. of Graveyard at Gamra W no. 5],20-Sep-2025 06:55 PM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW KISHTWAR,04-Oct-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sm1QDYD0hDNcTdLA8Uh8qJw%3D%3D
18,2025_RDPR_288364_9,[COMMUNITY UNDERGROUND WATER TANK NHO KOUSAR HUSSAIN AT POOHIE WD. NO. 03],16-Sep-2025 04:00 PM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW KISHTWAR,06-Oct-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SW3hmx85Wmg3X5PlyIXlsOg%3D%3D
19,2025_RDPR_289763_6,"[Construction /Installation of Hume Pipe near at Tadwal Mohalla, Ward no. 2, Panchayat Dhar Mahanpur, Block Dhar Mahanpur. PRI]",26-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW KATHUA,03-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sinbg4zkoqoD7dx%2BH%2F3H5lw%3D%3D
20,2025_RDPR_289760_208,[B Path P Work Nr Shadab Mohalla  ],29-Sep-2025 02:00 PM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW RAJOURI,04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SB5%2BBaaOVPlhx9rYaACHctw%3D%3D
21,2025_RDPR_289760_115,[Constt of B Room Near Smt Nazia W O  Basharat ],27-Sep-2025 09:00 AM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW RAJOURI,04-Oct-2025 09:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SejL5AhXfPXKE%2FPomUaHsSQ%3D%3D
22,2025_RDPR_287196_11,[RDDDC2526100252-(CONST OF FOOTPATH BWO TILES AROUND GOVT BMS BUCHOO PAYEEN)],08-Sep-2025 06:55 PM,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Pulwama,03-Oct-2025 06:55 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sa6pleiYyA439eStJvOCXEg%3D%3D
23,2025_RDPR_289593_20,[Construction of link road from bridge to bella Waniarm Wangath phase 3rd . Block Kangan],25-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Ganderbal,01-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGc%2BIAmaMJMEWHs3aJDhyLQ%3D%3D
24,2025_RDPR_288379_53,"[CONSTRUCTION OF P/WORK AT MOHD SHAFI MALIK MOHALLA W.NO- 06  BOLNE, PANCHAYAT THATHARKA-A]",16-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW RAMBAN,01-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6m2EcywaDbg5ZsxubNOy8w%3D%3D
25,2025_RDPR_289905_16,"[Const of shed at Kali Mata Mandir sodan wno.5,Pyt Seen Brahmna Block Tikri under Capex Budget PRI for the year 2025-26]",29-Sep-2025 09:00 AM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW UDHAMPUR,06-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGbBCjWgvGKfepCb6Qe0yZw%3D%3D
26,2025_RDPR_289480_33,[PUBLIC WAITING SHED WITH SEATING AT BHQ BATOTE],24-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW RAMBAN,09-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SaEw4gJfk17m9hGBC2L%2FWTA%3D%3D
27,2025_RDPR_288148_3,[Constt of Nallah Bund in cement masonay at naras Keshna Ward No.1],15-Sep-2025 09:00 AM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW KISHTWAR,06-Oct-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sl7ZtGmmzMAgNF0xE93ErDA%3D%3D
28,2025_PHE_286326_27,[Construction of Bore Well with Motor near Masjid shareef Ganiepora Shelipora     District Anantnag (Block  Achabal) Panchayat Halqa Shelipora.],01-Sep-2025 03:50 PM,PHE||CE PHE Kashmir||Mech Circle North Srinagar||Ground Water Division,03-Oct-2025 11:00 AM,https://jktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SptijIqAoDGBp35c6fVUlsQ%3D%3D
29,2025_PDD_289088_1,[Improvement of LT/HT network at Sumbal balla Ajtori Pati No 7 phase-1 under CDF Scheme],20-Sep-2025 04:00 PM,DC-PDD||CE-M and RE Wing Kashmir,13-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbcamG2fY9XGZBscg4wDX7A%3D%3D
30,2025_RDPR_289194_8,[Construction of Lane mohalla Jogindar Lal S/o Beli Ram makara W. No. 06 Panchayat Salyote Block Chowki Choura Under District Capex Budget (PRI 1328) for the year of 2025-26.],22-Sep-2025 09:00 AM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW JAMMU,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SO8NOvgM7f71HqXrxTm8sYQ%3D%3D
31,2025_RDPR_289550_32,[FINDC2526101149-(C O PROTECTION BUND FROM LO MOHD MAQBOOL MIR TO H O ARSHID AH AND OTHERS AT URWAN BLOCK NEWA)],24-Sep-2025 06:55 PM,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Pulwama,09-Oct-2025 06:55 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8ijA%2B%2BXZb%2FT7Hx7%2Bm7BOnA%3D%3D
32,2025_FLOD_287690_1,[Outsourcing of Entry Ticketing system of Mughal Garden Shalimar Srinagar],10-Sep-2025 03:00 PM,Floriculture Department||Floriculture Kashmir,30-Sep-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5NZNavhegQ3ltOyzAp%2FedQ%3D%3D
33,2025_PWDJK_288588_1,[Construction of Lane  and   Drain at Ward No.6 from H/o  Yog Raj to H/o Late                                Parladh and Rattan Chand  Under Constituency  Development Scheme (CDS)  of  Dr. Bharat Bhushan  Hon ble MLA (Kathua  Constituency) 2025 26 ],18-Sep-2025 10:00 AM,PWD||CE RandB Jammu||SE RandB Kathua Samba||EE RandB Kathua,03-Oct-2025 04:00 PM,https://jktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S58TqviA4ihYaqA%2BJXU8mcg%3D%3D
34,2025_HME_282176_1,[Ductless Modular Prefabricated Operation Theatre],23-Jul-2025 01:15 PM,Health and Medical Education||JK MEDICAL SUPPLIES CORP LTD,09-Oct-2025 04:00 PM,https://jktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwvMGoJIgzYsr0ie5iv%2BYUQ%3D%3D
35,2025_RDPR_289760_213,[B Path P Work Nr Haji Munshi ],29-Sep-2025 02:00 PM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW RAJOURI,04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SsjVVcF8c9UKoRj%2B5do706A%3D%3D
36,2025_PWDJK_289338_2,[IMPROVEMENT OF CHENANI CHAMPARI ROAD BY WAY OF LAYING 80MM INTERLOCKING  TILE ON DEPRESSION PORTION KM 2ND],22-Sep-2025 06:00 PM,PWD||CE RandB Pir Chenab||SE RandB Udhampur Ramban||EE RandB Chenani,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2AOtJaZFgjhmx3dqViOR8w%3D%3D
37,2025_PHE_289181_1,[Commissioning of 10000 gallon GSR at Barwal mohallah Surankote under Distt. Capex],22-Sep-2025 09:00 AM,PHE||CE PHE Jammu||Hydraulic Circle Poonch||Division  Poonch,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8NLqXAs2OZWx24DHFGiX6Q%3D%3D
38,2025_HME_282176_5,[Dark Ground Illumination Microscopy ],24-Jul-2025 04:15 PM,Health and Medical Education||JK MEDICAL SUPPLIES CORP LTD,09-Oct-2025 04:00 PM,https://jktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7CsoD0aNbyaaBfmpv4pofg%3D%3D
39,2025_PWDJK_286425_3,[Macadamization of Ranipora Khasipora Road],01-Sep-2025 06:00 PM,PWD||Chief Engineer South Kashmir||Pulwama-Shopian Circle||Shopian Division,06-Oct-2025 02:00 PM,https://jktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=STI6HfYFOGnKLi4S4baY%2Byg%3D%3D
40,2025_RDPR_288505_20,"[C/path with prot. work work  at Chandli near the shop of  Gurdyal Singh W.No.5 Pyt  Patyari, Block Sumb. Under  Scheme Capex(PRI). ]",18-Sep-2025 09:00 AM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW SAMBA,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOcvqkNE4G9wYAPg3mzTBjQ%3D%3D
41,2025_RDPR_288892_1,[Construction of shed and improvement of Goushalla at Rehal Dhamalian Pyt. Rehal Dhamalian              Block Bishnah under PRI Capex Budget for the financial year 2025-26.],19-Sep-2025 02:00 PM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW JAMMU,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxOUjdttoEENZvb31HH2ykQ%3D%3D
42,2025_RDPR_289958_9,"[C/o Pump station at Hamdara at Janwanpora KP Payeen B,UnderADP-PRI for year 2025-26 ,Halqa KP Payeen B,Block,- Singhpora.2]",27-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Baramulla,07-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S458w9jy0jQtmR%2BP7Jup7%2Bg%3D%3D
43,2025_RDPR_289433_5,[C/O REPAIRMENT OF BATHROOM BWO PLASTER SANITARY FITTINGS AND TILING GOVT MIDDLE SCHOOL GUND BRAGAM BLOCK SHAHABAD],24-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Anantnag,03-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ST0bCj%2FVvjO7SZ6wKnqsnIQ%3D%3D
44,2025_RDPR_289396_40,[Construction of Bathroom in Faqir Chand Mohalla NHO Faqir Chand.],24-Sep-2025 12:00 PM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW RAMBAN,10-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2360oOBgvf0yyGbbhzw7NA%3D%3D
45,2025_RDPR_289009_8,[Dev. Of Park at upper chittoo channi],20-Sep-2025 10:00 AM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW KISHTWAR,30-Sep-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5lmDj%2FNePXz%2BoKZDOf0d8A%3D%3D
46,2025_RDPR_290090_21,"[Const. of P/Bund near Manzoor Ahmad Magry ,Majeed Magry,Ahi  Magry and others ward No. 10]",29-Sep-2025 01:00 PM,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Kupwara,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZqxZ2fiDndOk%2B1N1YwkSBQ%3D%3D
47,2025_RDPR_289039_23,"[Improvement/Metalling of Road from Dhar Road to Dingal , Pyt.Kail, Block Khoon Dist Udhampur under DDC Capex for the year 2025-26.   ]",22-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||Directorate of Rural Development  Department JAMMU||Superintending Engineer REW Jammu||XEN REW UDHAMPUR,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXc730hPJLEkuTCZ4Yah%2B7A%3D%3D
48,2025_FD_290023_1,"[CONSTRUCTION OF INSPECTION HUT AT BUDHAN, MAHORE FOREST DIVISION MAHORE UNDER SPECIAL ASSISTANCE OF STATE FOR CAPITAL INVESTMENT (SASCI) 2025-26. ]",27-Sep-2025 04:50 PM,FOREST DEPARTMENT||Chief Conservator of Forests Jammu||CF West Circle Rajouri||Mahore Forest Division,09-Oct-2025 01:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SACteGbpuLctKb3Nbr427kw%3D%3D
49,2025_RDPR_286034_66,[RDDDC2526101455-(CO PATH AND TILING OF GROUND FOR PS KUMHAR MOHALLA AND CO LANE PATH NEAR HANFIA MASJID ADITRAG SANGERWANI B (BLOCK ACHGOZA))],27-Sep-2025 06:55 PM,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Pulwama,03-Oct-2025 06:55 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sws1rTH7mFXu7rvWptiFfMw%3D%3D
50,2025_RDPR_289440_9,[Construction of Linning Side wall of Road and Concreting of Spring near House of Triq Ahmad Bhat S/o Mohd Ismail Bhat at Tulmullah D  Block Ganderbal  PRI 230  2nd Call],24-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Ganderbal,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShrUWYPp%2FaDlv2iKaXBx8lQ%3D%3D
51,2025_RDPR_289619_5,[IMPROVEMENT OF FOOTHPATH FROM RNB ROAD TO POWER CANAL AT WARD NO 4 FRAW HAKNAR B Block Gund CDF],25-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Ganderbal,01-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGMfLwKdAzFD0ddaevfds%2FA%3D%3D
52,2025_RDPR_289588_35,[C/O P BUND FHO NAZIR AHMAD TANTRY TO GH.MOHD. TANTARY AND AB. RASHID TANTARAY. PYT KAPRAN  BLOCK VERINAG],25-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Anantnag,06-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdYRT7QwAGOKN1h6fAlYoRg%3D%3D
53,2025_PHE_286941_7,"[Providing, Installation, Testing and Commissioning of 5000 GPH x 250 mtrs. Head HC Pump set and allied jobs for pumping station Thanger Pattian]",05-Sep-2025 10:00 AM,PHE||CE PHE Jammu||Hydraulic Circle Jammu||Division Akhnoor,03-Oct-2025 04:00 PM,https://jktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sz38gmk7oT5pWjqJZZeuwFA%3D%3D
54,2025_PWDJK_288313_6,[Construction of road from Mohalla Rathran to Mohalla Azizian Seri Chowana A (Phase-1 RD 0-150). (Under District Capex Budget)],15-Sep-2025 06:55 PM,PWD||CE RandB Pir Panjal||SE RandB Poonch||EE RandB Surankote,30-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sei7lDpzw1eQbMqX%2FF%2FoQgQ%3D%3D
55,2025_PHE_289157_3,[Providing /Laying and Fitting of G.I pipes  at W.NO. 1 to 7 Pyt Kanuyian Lower Block Poonch Under PRI],22-Sep-2025 09:00 AM,PHE||CE PHE Jammu||Hydraulic Circle Poonch||Division  Poonch,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJRudBWbTcGK8kJzWIfVGCg%3D%3D
